home_ownership,annual_income,tax_liens,number_of_open_accounts,years_of_credit_history,maximum_open_credit,number_of_credit_problems,months_since_last_delinquent,bankruptcies,purpose,term,current_loan_amount,current_credit_balance,monthly_debt,credit_score,credit_default,credit_score_outlier,annual_income_outlier,current_loan_amount_outlier,maximum_open_credit_outlier,current_credit_balance_outlier,annual_income_na,years_in_current_job_na,months_since_last_delinquent_na,bankruptcies_na,credit_score_na,monthly_debt_categories,years_in_current_job,years_of_credit_history_categories,home_ownership_have_mortgage,home_ownership_home_mortgage,home_ownership_own_home,home_ownership_rent,purpose_business_loan,purpose_buy_a_car,purpose_buy_house,purpose_debt_consolidation,purpose_educational_expenses,purpose_home_improvements,purpose_major_purchase,purpose_medical_bills,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_take_a_trip,purpose_vacation,purpose_wedding,term_long_term,term_short_term
Rent,-0.5613742291428376,-0.11095342154390785,-0.6378469087937149,-0.24390718615772497,-0.7726720504959553,1.6647792271904904,1.1561674179083892,2.545731972691612,debt consolidation,Short Term,-0.7784819001527477,-0.587813236829408,-0.7304608746988146,-0.25243659790595047,0,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,0.028913885751749396,0.003089963868537088,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,0.003233919856391437,-0.11095342154390785,-0.23039849588571198,-0.35751972531977383,1.1061343733163245,-0.3409788778582933,1.6418629969081249,-0.3370990397177327,debt consolidation,Long Term,0.002829760687826769,0.9961396095845103,-0.6468618014639476,-0.297419905925171,0,0,0,1,0,0,0,0,0,0,0,-0.7828677136193471,1.1598351015959207,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Home Mortgage,-0.4289765843677403,-0.11095342154390785,0.3807741234762923,-0.4853338318770787,1.5935124132225487,-0.3409788778582933,-0.16845688845452658,-0.3370990397177327,debt consolidation,Short Term,-1.0542163037485013,0.8698376199082771,-0.8074357485499759,0.14058686754759483,0,0,0,0,0,0,1,0,0,0,1,-0.7828677136193471,1.1598351015959207,-0.7211203178198473,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,0.2957474084710762,-0.11095342154390785,0.1770499170222909,3.874547358466542,-0.6152181009972694,-0.3409788778582933,-0.3450734626362487,-0.3370990397177327,debt consolidation,Short Term,-0.9142952144005629,-0.9022483349220883,0.0932038157586564,-0.3584199978603268,1,0,0,0,0,0,1,1,0,0,1,0.5803799882950024,0.5943744936738351,3.6241413723104587,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.1165199853789887,-0.11095342154390785,-0.4341227023397134,-0.5989463710391275,-0.041415937867066425,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,1.379126971186836,0.26574048279124524,1.3398949098970743,0.6922128704976795,0,0,0,0,0,0,0,0,1,0,0,1.9436276902093517,0.31164418971279223,-0.7211203178198473,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.47600230038424685,-0.11095342154390785,-0.4341227023397134,-0.982388690711042,0.009844370220155883,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Long Term,1.2154578070413118,0.7131784799802805,0.5428108675995359,-2.09675222669399,0,0,0,0,0,0,0,0,1,0,0,0.5803799882950024,0.8771047976348779,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Rent,0.5256130601673549,-0.11095342154390785,-0.026674289431710546,0.02592259435214058,1.2296668544495988,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Long Term,0.9091718261383938,1.1704647834382824,0.5754287607674028,-0.9721695262134781,0,0,0,0,0,0,0,0,1,0,0,0.5803799882950024,0.028913885751749396,0.003089963868537088,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Home Mortgage,-0.3611961222862232,-0.11095342154390785,0.3807741234762923,-0.3717212927150301,0.8833221806295045,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,wedding,Short Term,-0.9065931360878324,1.2696585486422052,0.1804084658732619,-0.6572863700789348,0,0,0,0,0,0,0,0,1,0,0,0.5803799882950024,-0.25381641820929346,-0.7211203178198473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Own Home,0.2957474084710762,-0.11095342154390785,0.1770499170222909,-0.31491502313400543,1.6469873394673855,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Long Term,-0.2870893038005389,2.444551333636876,1.1444391027652037,0.14058686754759483,0,0,0,0,0,0,1,0,1,0,1,0.5803799882950024,1.1598351015959207,0.003089963868537088,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Home Mortgage,-0.13394733000929532,-0.11095342154390785,0.3807741234762923,-1.2238153364303956,1.5057919281502103,-0.3409788778582933,-0.6541524674542624,-0.3370990397177327,debt consolidation,Short Term,0.19043955158875497,-0.13996912391794122,0.567462951381934,-0.3584199978603268,1,0,0,0,0,0,1,0,0,0,1,0.5803799882950024,0.31164418971279223,-1.4453305995082317,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,1.289338225254687,-0.11095342154390785,0.7882225363842952,0.8780166380675061,1.36551477314229,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,1.2249570369603462,3.3225735255340347,1.6781483315916113,0.14058686754759483,0,0,0,0,0,0,1,0,1,0,1,1.9436276902093517,0.31164418971279223,0.7273002455569214,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,0.12897552035354057,-0.11095342154390785,-1.2490195281557193,-1.0960012298730908,-0.5959347185029191,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-0.6409998022705075,-0.16545288550052525,-1.134620887729967,0.7371961785169,0,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,0.8771047976348779,-0.7211203178198473,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.19376125425580887,-0.11095342154390785,0.5844983299302937,3.0224533147511763,-0.48709433831772103,1.6647792271904904,-0.6983066109996929,2.545731972691612,debt consolidation,Short Term,-0.5155842937448784,-0.3402857040073368,0.23164119781559261,0.7371961785169,0,0,0,0,0,0,0,0,1,0,0,0.5803799882950024,-0.8192770261313791,2.8999310906220743,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.4289765843677403,-0.11095342154390785,-1.0452953217017178,-1.1102027972683468,-1.2515157082338118,1.6647792271904904,1.2886298485446808,-0.3370990397177327,other,Short Term,-1.2716716481112602,-1.2199323587942217,-0.7812743535155943,0.14058686754759483,0,0,0,0,0,0,1,0,0,0,1,-0.7828677136193471,1.1598351015959207,-0.7211203178198473,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Home Mortgage,-0.4289765843677403,-0.11095342154390785,-0.026674289431710546,-1.0675980950825785,-0.22425697356279614,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Long Term,0.014447062142862009,0.7490181924848708,-0.21855280840105826,-0.3584199978603268,1,0,0,0,0,0,1,0,1,0,1,-0.7828677136193471,0.5943744936738351,-0.7211203178198473,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Rent,-0.4289765843677403,-0.11095342154390785,-0.8415711152477163,-0.3717212927150301,0.02523866716942707,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-0.8250794739447674,-0.5456787306271277,-0.6404891539555725,0.14058686754759483,0,0,0,0,0,0,1,0,1,0,1,-0.7828677136193471,-1.102007330092422,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.27932226812792915,-0.11095342154390785,0.1770499170222909,0.6081868575576406,-0.05654015943126268,1.6647792271904904,-0.6983066109996929,2.545731972691612,debt consolidation,Long Term,0.9010846439100266,0.4070687541974483,-0.199351015250823,-1.062136142251919,0,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,-0.8192770261313791,0.7273002455569214,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Home Mortgage,0.34358712420957704,-0.11095342154390785,-1.0452953217017178,0.2815508074667503,-1.0420452395696935,-0.3409788778582933,0.7587801259995145,-0.3370990397177327,debt consolidation,Long Term,0.23126056664622688,-0.796252131367436,-0.6434239258344294,-1.3770192983864624,0,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,1.1598351015959207,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Rent,-1.1886640932771118,-0.11095342154390785,-0.026674289431710546,-1.0391949602920663,0.7308916332932123,-0.3409788778582933,1.9509420017261385,-0.3370990397177327,debt consolidation,Long Term,-0.0388256461868576,1.067717505663083,-0.7222435134380152,-0.7022696780981552,0,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,-0.8192770261313791,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Own Home,0.2957474084710762,-0.11095342154390785,0.1770499170222909,0.3241555096525187,0.7773445995261008,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.7325374968331065,0.5837290934552022,0.5574008763687103,0.14058686754759483,0,0,0,0,0,0,1,0,1,0,1,0.5803799882950024,1.1598351015959207,0.003089963868537088,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-1.3606685182178233,-0.11095342154390785,-1.2490195281557193,-0.982388690711042,-0.7606266883216133,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-1.023407990497579,-0.5554255079654865,-0.7969544204112012,1.0070960266322229,0,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,-1.3847376340534647,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,0.2656525432498152,-0.11095342154390785,0.1770499170222909,0.3809617792335429,-0.7514981403060805,1.6647792271904904,-0.6541524674542624,2.545731972691612,debt consolidation,Short Term,-0.5398458404299796,-0.8689468456826956,-0.6773834290040595,-0.11748667384828905,0,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,1.1598351015959207,0.7273002455569214,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,0.2957474084710762,-0.11095342154390785,1.8068435686543023,-0.6273495058296397,3.6918361100237336,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.4773419687379678,2.463841830452378,0.12925958455604136,-0.3584199978603268,1,0,0,0,0,0,1,0,1,0,1,0.5803799882950024,-1.6674679380145077,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.4171022875197928,-0.11095342154390785,-0.8415711152477163,-1.2238153364303956,-0.38133281752237724,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-0.3621845673496617,-0.04097841657523431,-0.4673376131030145,1.1870292587091047,0,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,-1.3847376340534647,-1.4453305995082317,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,1.2137978023346863,-0.11095342154390785,1.3993951557462996,-0.5847448036438715,-0.226822689721008,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.9429326027425293,-0.21784181369420397,1.89834007313099,-0.3584199978603268,1,0,0,0,1,1,1,0,1,0,1,1.9436276902093517,-1.102007330092422,-0.7211203178198473,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,1.0282012919288923,-0.11095342154390785,0.3807741234762923,-1.0391949602920663,-0.6191071865423483,1.6647792271904904,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-1.0466425934076495,-0.7442693188961889,-0.42407069054615254,0.14058686754759483,0,0,0,0,0,0,1,0,1,0,1,-0.7828677136193471,-1.102007330092422,-0.7211203178198473,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,2.5118891494240754,-0.11095342154390785,1.8068435686543023,-0.07348837741465196,1.7034330949480465,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,1.4734774305177851,0.32066763425012157,1.216299088484643,1.1870292587091047,0,0,0,0,0,0,0,0,1,0,0,0.5803799882950024,-1.6674679380145077,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.4289765843677403,-0.11095342154390785,-1.0452953217017178,-0.6131479384343835,-0.713309480856485,1.6647792271904904,-0.6983066109996929,2.545731972691612,debt consolidation,Short Term,-1.1651262314518211,-0.8078264294567371,-1.3028252417010233,0.14058686754759483,0,0,0,0,0,0,1,0,1,0,1,-0.7828677136193471,0.31164418971279223,-0.7211203178198473,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.7175270187326557,-0.11095342154390785,0.9919467428382966,-0.5279385340628471,-0.02164641967958132,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Long Term,0.2575760008813896,0.4082871013647432,0.19516617589265667,-1.1970860663095806,1,1,0,0,0,0,0,0,1,0,0,0.5803799882950024,0.31164418971279223,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Home Mortgage,1.1103587737574807,-0.11095342154390785,-1.0452953217017178,0.8780166380675061,0.8841324067847294,-0.3409788778582933,0.8912425566358061,-0.3370990397177327,debt consolidation,Short Term,0.7784932307657322,0.4717426829946835,-0.11918981764547411,0.917129410593782,0,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,1.1598351015959207,0.7273002455569214,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.1181587230295781,-0.11095342154390785,0.1770499170222909,-0.513736966667591,0.3101681984234815,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Long Term,1.1660361378679576,1.4615482274911447,0.3341066617002541,-0.16246998186750952,1,1,0,0,0,0,0,0,1,0,0,0.5803799882950024,1.1598351015959207,-0.7211203178198473,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Home Mortgage,-0.05068685168511788,-0.11095342154390785,0.5844983299302937,2.724220399450798,0.5633908794697388,-0.3409788778582933,2.657408298453027,-0.3370990397177327,debt consolidation,Short Term,0.7541033161087521,0.8602939004311341,-0.11784820764371094,0.9621127186130024,0,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,0.31164418971279223,2.8999310906220743,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,0.20709918642683198,3.5711291518158657,-0.8415711152477163,1.9573357601069694,-0.5531007624300347,1.6647792271904904,0.9353967001812366,-0.3370990397177327,debt consolidation,Long Term,2.1199385368996357,-0.3978526076620187,-0.9478016949844467,-0.8372196021558167,1,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,1.1598351015959207,2.1757208089336904,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Own Home,-0.4289765843677403,-0.11095342154390785,0.9919467428382966,2.3407780797788833,0.6916766873803321,1.6647792271904904,-0.6983066109996929,2.545731972691612,debt consolidation,Short Term,-0.25230158342137254,0.2958945751817929,-0.7460570909693113,0.14058686754759483,0,0,0,0,0,0,1,1,1,0,1,-0.7828677136193471,0.31164418971279223,2.1757208089336904,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Own Home,-0.33510237661914566,-0.11095342154390785,0.5844983299302937,1.0768385816010912,1.9099327343763404,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Long Term,0.819314245823204,0.518039875351888,0.6636396183833306,1.0520793346514434,0,0,0,0,0,0,0,0,1,0,0,0.5803799882950024,0.8771047976348779,0.7273002455569214,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Home Mortgage,0.41055476858462514,-0.11095342154390785,-0.026674289431710546,-0.3717212927150301,0.049815527211245984,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-0.6331693559858981,0.8941030343235663,-0.5816260151282139,-2.546585306886195,0,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,1.1598351015959207,-0.7211203178198473,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.272704289154395,-0.11095342154390785,0.3807741234762923,-0.826171449363225,-0.3472493039259207,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Long Term,0.11239182468641878,0.32909453549057766,0.5171525763158155,0.19739648228625428,1,0,0,0,0,0,0,0,1,0,0,0.5803799882950024,-0.25381641820929346,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Home Mortgage,-0.8391087467321547,-0.11095342154390785,0.3807741234762923,0.721799396719689,-0.8736802445139803,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Long Term,1.3874708893589607,-0.5824322035071892,0.5306525269585572,-0.3584199978603268,1,0,0,0,0,0,1,0,1,0,1,0.5803799882950024,-0.25381641820929346,0.7273002455569214,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Rent,0.033361481278766016,-0.11095342154390785,-0.23039849588571198,-0.669954208015408,-0.6505439613650705,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,take a trip,Long Term,0.002829760687826769,-1.0571814830297506,-0.5966352770229392,-1.6469191465017854,0,0,0,1,0,0,0,0,1,0,0,-0.7828677136193471,-1.102007330092422,-0.7211203178198473,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rent,0.2957474084710762,-0.11095342154390785,-0.23039849588571198,-1.0249933928968102,1.1475639373868192,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.6322821107957306,1.3029600378815978,0.5651989845039587,0.14058686754759483,0,0,0,0,0,0,1,0,1,0,1,0.5803799882950024,-1.6674679380145077,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-1.3473380177139904,-0.11095342154390785,-1.2490195281557193,-1.1812106342446274,-0.9490312769498866,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.002829760687826769,-0.7699561383399888,-1.240691928494367,0.28736309832469525,0,0,0,1,0,0,0,0,1,0,0,-0.7828677136193471,-1.6674679380145077,-1.4453305995082317,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,0.24349807078126987,-0.11095342154390785,-0.026674289431710546,-0.42852756229605427,0.9933508925090323,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Long Term,0.8008292578726507,0.7877007150464824,-0.14182948642522747,0.46729633040157714,0,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,-0.25381641820929346,-0.7211203178198473,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Rent,0.18488168558711013,-0.11095342154390785,-0.026674289431710546,-0.32911659052926173,0.05883604507274875,-0.3409788778582933,-0.25676517554538764,-0.3370990397177327,other,Long Term,1.3723234686772572,0.8804981576221071,0.47447260813472486,0.3323464063439157,0,1,0,0,0,0,0,0,0,0,0,0.5803799882950024,1.1598351015959207,0.003089963868537088,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Rent,-0.9352585269619297,-0.11095342154390785,-0.8415711152477163,-0.9255824211300175,-0.9389844726250991,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,-0.1311222179677453,-0.5274035231177049,-0.37627583423333993,0.7371961785169,1,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,-0.5365467221703363,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,1.3953730682176855,-0.11095342154390785,-0.6378469087937149,0.06852729653790895,-0.6644258361579222,1.6647792271904904,-0.6983066109996929,2.545731972691612,debt consolidation,Short Term,0.002829760687826769,-0.5196873243915041,-0.7236689740648885,0.06244655822859286,0,0,0,1,0,0,0,0,1,0,0,-0.7828677136193471,-1.3847376340534647,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,0.7132170069742543,-0.11095342154390785,0.7882225363842952,-0.1728993491814445,1.4121297846062235,-0.3409788778582933,0.7146259824540839,-0.3370990397177327,debt consolidation,Short Term,-0.5435685116144661,0.2710199871828563,-0.8881839005310962,0.9621127186130024,0,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,0.028913885751749396,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Own Home,-0.8081303022988972,-0.11095342154390785,0.5844983299302937,0.49457431839559174,0.2680364383517919,-0.3409788778582933,0.4497011211815008,-0.3370990397177327,debt consolidation,Short Term,0.002829760687826769,0.17873018926027107,0.02930963942468583,1.0520793346514434,0,0,0,1,0,0,0,0,0,0,0,0.5803799882950024,0.31164418971279223,0.7273002455569214,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,-0.21616784020906027,-0.11095342154390785,0.9919467428382966,0.3383570770477745,-0.226822689721008,-0.3409788778582933,0.008159685727195526,-0.3370990397177327,debt consolidation,Short Term,2.6090205097580252,-0.21784181369420397,2.1934104228937756,0.6922128704976795,0,0,1,0,1,1,0,0,0,0,0,1.9436276902093517,-1.102007330092422,0.003089963868537088,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,0.021007920528168907,-0.11095342154390785,-0.8415711152477163,1.2472573903441648,-0.04822183757095474,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Long Term,0.3229152985677204,1.0815254402257581,1.5432326757893033,-0.20745328988673,0,0,0,0,0,0,0,0,1,0,0,1.9436276902093517,-0.5365467221703363,1.451510527245306,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Rent,-0.6215978378019985,-0.11095342154390785,-0.23039849588571198,-0.6841557754106641,-0.032395420005563655,-0.3409788778582933,0.6263176953632229,-0.3370990397177327,debt consolidation,Short Term,0.14730791303746393,-0.08118387309596449,-0.4962660787660327,0.5572629464400181,1,0,0,0,0,0,0,0,0,0,0,-0.7828677136193471,-0.25381641820929346,-0.7211203178198473,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Rent,-0.6072273691737529,-0.11095342154390785,2.0105677751083038,-1.2806216060114197,-0.4988696251069881,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Long Term,-0.29132544687254064,0.12664584785841607,0.1456104564525299,0.3773297143631362,1,1,0,0,0,0,0,0,1,0,0,0.5803799882950024,-1.6674679380145077,-1.4453305995082317,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Rent,-0.2924636835182327,-0.11095342154390785,-0.4341227023397134,0.6507915597434084,-0.3555136107092136,-0.3409788778582933,-0.6983066109996929,-0.3370990397177327,debt consolidation,Short Term,0.15770571875965017,0.14898221259215505,-0.8721684311350485,-0.16246998186750952,0,0,0,0,0,0,0,0,1,0,0,-0.7828677136193471,-0.25381641820929346,0.7273002455569214,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Home Mortgage,1.289338225254687,-0.11095342154390785,0.1770499170222909,-0.49953539927233476,2.6104002531066866,-0.3409788778582933,1.0237049872720976,-0.3370990397177327,debt consolidation,Short Term,-0.49363337055359635,0.9179623330164238,2.5826450246553128,0.14058686754759483,0,0,0,0,0,0,1,0,0,0,1,1.9436276902093517,0.028913885751749396,-0.7211203178198473,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
